CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,EstimatedSalary,Exited
15773949,Cherkasova,692,French,Female,36,3,€84386.57,1,No,7,No,€8282.22,0
15774164,Coles,502,Germany,Male,33,5,€0.0,2,Yes,3,Yes,€33300.56,0
15774127,Potter,518,France,Male,46,3,€174673.65,2,No,5,No,€76515.79,0
15619016,McMinn,660,Germany,Male,46,5,€0.0,2,No,3,No,€33680.56,0
15795759,Bergamaschi,698,Germany,Female,52,1,€109019.65,2,Yes,5,Yes,€168886.39,0
15798844,Chijindum,678,France,Male,54,7,€107906.75,1,No,1,No,€191746.23,1
15717962,Ch'iu,773,Spain,Male,63,9,€128914.97,1,No,7,No,€93091.02,1
15691504,Yusupova,619,Germany,Female,52,8,€111179.83,1,Yes,9,Yes,€23904.52,0
15693893,Davis,684,Germany,Male,59,9,€124099.13,1,No,8,No,€15807.07,0
15672499,Iadanza,635,FRA,Male,34,3,€122471.09,1,Yes,9,Yes,€83773.02,0
15750410,Jordan,680,French,Female,25,4,€134692.4,2,Yes,3,Yes,€90162.35,0
15568904,Kruglova,608,Germany,Male,34,3,€123816.5,1,Yes,4,Yes,€36639.25,0
15649033,Echezonachukwu,603,Germany,Female,55,7,€106288.54,1,Yes,3,Yes,€139469.11,0
15780989,Hajek,579,Spain,Male,43,2,€127723.25,2,No,7,No,€198402.37,1
15771059,Welch,756,Germany,Female,34,2,€145843.82,1,Yes,2,Yes,€194584.48,1
15687852,Vinogradoff,611,French,Male,30,2,€148200.72,1,No,2,No,€159629.64,0
15695280,Hung,532,Germany,Male,24,8,€104145.65,1,No,2,No,€34231.48,0
15592751,Okwudiliolisa,684,Germany,Female,63,3,€142755.25,1,No,8,No,€69643.31,0
15598338,Mays,647,Germany,Female,33,3,€81245.79,1,No,3,No,€90270.16,1
15735784,Gardner,583,FRA,Male,38,8,€168560.46,2,No,3,No,€47848.56,0
15629128,Mamelu,774,Germany,Male,42,2,€0.0,1,No,8,No,€162865.52,0
15642870,Ross,677,France,Male,58,9,€132193.94,2,Yes,2,Yes,€168650.4,0
15637977,Barese,542,Germany,Male,25,8,€0.0,1,Yes,9,Yes,€54372.37,0
15600792,Swayne,613,Spain,Male,29,0,€139330.1,1,No,8,No,€133897.32,0
15576131,Phillips,666,FRA,Male,40,5,€0.0,2,Yes,0,Yes,€147878.05,0
15686588,Manfrin,777,France,Female,28,2,€0.0,2,No,5,No,€118313.38,0
15761018,Tan,581,Germany,Male,50,2,€134571.5,1,Yes,2,Yes,€181224.24,0
15616029,Adams,705,French,Male,32,7,€143829.2,2,No,2,No,€7921.57,1
15761149,Teng,673,French,Female,44,8,€0.0,2,No,7,No,€5708.19,0
15802758,Chinwendu,594,Germany,Female,23,4,€133444.97,1,Yes,8,Yes,€56756.52,0
15647838,Davison,648,Germany,Female,51,2,€104753.84,2,No,4,No,€4121.04,1
15735968,Hsing,605,France,Male,41,10,€116574.84,1,No,2,No,€97213.09,1
15581286,Castro,734,French,Female,40,9,€0.0,2,Yes,10,Yes,€12799.23,0
15625445,Parkin,572,FRA,Female,36,8,€176914.8,1,Yes,9,Yes,€50400.32,0
15600173,Manna,595,French,Female,33,9,€68348.18,2,Yes,8,Yes,€41447.86,0
15635143,Fennescey,749,French,Male,42,2,€0.0,2,Yes,9,Yes,€185543.35,0
15664849,Colon,573,Spain,Male,46,3,€56726.83,2,Yes,2,Yes,€189988.65,0
15762455,Yeh,624,Spain,Male,33,6,€65269.23,1,Yes,3,Yes,€170819.01,1
15797165,Bergamaschi,703,French,Male,56,9,€66220.17,1,Yes,6,Yes,€85547.33,0
15788189,Matveyeva,665,French,Female,41,8,€0.0,1,No,9,No,€137037.97,1
15780492,Ignatyeva,648,FRA,Male,42,4,€96147.55,1,No,8,No,€19283.14,0
15678497,Lederer,850,Spain,Male,48,2,€0.0,2,No,4,No,€169425.3,0
15588560,Nwabugwu,569,Germany,Female,32,8,€0.0,1,No,2,No,€132038.65,1
15606003,Abramowitz,566,French,Female,21,3,€145330.43,1,Yes,8,Yes,€3626.47,0
15611756,Chapman,537,Germany,Female,47,4,€0.0,2,Yes,3,Yes,€50881.51,0
15789563,Fiorentino,706,Germany,Female,46,7,€124192.28,2,Yes,4,Yes,€149170.25,0
15702416,Cecil,734,France,Male,43,7,€111288.18,1,Yes,7,Yes,€182505.68,1
15766288,Ikechukwu,586,Germany,Female,36,5,€107805.67,1,No,7,No,€194072.56,0
15667633,Allen,612,France,Female,38,1,€103700.69,1,No,5,No,€9209.21,1
15622774,Kao,648,FRA,Male,34,0,€0.0,2,Yes,1,Yes,€167931.81,0
15755416,Hart,557,French,Female,27,3,€0.0,1,Yes,0,Yes,€123096.56,0
15769915,Charlton,643,Spain,Female,20,0,€87739.08,1,Yes,3,Yes,€3965.69,0
15643908,Turnbull,433,French,Female,49,10,€133313.34,1,Yes,0,Yes,€87711.61,0
15627395,Manners,643,Germany,Male,41,7,€0.0,1,Yes,10,Yes,€49667.28,0
15679663,Chiazagomekpere,488,French,Female,36,0,€154902.66,1,Yes,7,Yes,€136675.22,0
15651581,Lavrentyev,758,Germany,Male,68,6,€0.0,2,No,0,No,€35865.44,0
15596379,Wallace,743,Germany,Male,39,3,€112595.85,1,No,6,No,€26136.13,1
15746674,Miller,730,France,Female,47,7,€119695.75,1,Yes,3,Yes,€33373.26,0
15801256,Bazhenov,746,Spain,Male,49,7,€0.0,1,No,7,No,€10096.25,1
15663808,Ifesinachi,666,Germany,Female,59,8,€0.0,2,Yes,7,Yes,€188782.3,0
15598521,Ma,580,Germany,Female,33,7,€152614.51,2,Yes,8,Yes,€79775.19,0
15621457,Chu,850,French,Male,27,6,€131647.01,2,No,7,No,€152740.16,0
15764726,Kerr,563,FRA,Male,22,3,€96654.72,2,No,6,No,€5791.85,0
15646374,Wynne,766,Germany,Female,28,3,€137583.04,1,Yes,3,Yes,€13182.43,0
15716501,Moon,659,France,Male,32,9,€62717.84,2,Yes,3,Yes,€187551.24,0
15589948,Disher,607,Spain,Male,28,1,€95377.13,1,Yes,9,Yes,€110560.14,0
15811343,Cattaneo,644,Germany,Male,35,5,€135936.1,2,Yes,1,Yes,€63795.62,0
15659677,Beluchi,746,French,Male,47,8,€161591.11,3,Yes,5,Yes,€62086.62,0
15594436,Mazzi,588,Spain,Male,33,2,€142382.03,1,Yes,8,Yes,€12483.56,0
15748995,Ifeajuna,691,Spain,Male,30,9,€0.0,2,Yes,2,Yes,€10963.04,0
15677062,Howe,666,French,Female,38,6,€0.0,2,Yes,9,Yes,€8247.0,0
15697201,Yocum,640,Spain,Female,46,3,€127043.09,1,Yes,6,Yes,€156260.08,0
15666453,Moore,611,Germany,Female,29,4,€0.0,1,Yes,3,Yes,€26927.69,0
15693771,Y?an,651,Spain,Female,45,8,€78885.88,2,Yes,4,Yes,€84782.42,0
15569867,Chinweuba,529,FRA,Female,29,8,€95922.9,1,No,8,No,€19842.11,1
15711602,Lowrie,676,French,Female,36,3,€0.0,2,No,8,No,€95393.43,0
15717736,Shen,639,Germany,Female,46,10,€91711.59,1,Yes,3,Yes,€133995.59,0
15750441,Lavarack,782,France,Male,36,5,€110031.09,2,Yes,10,Yes,€108003.38,0
15732791,Davide,641,Germany,Male,32,5,€81210.72,2,Yes,5,Yes,€99154.86,0
15775104,Gomes,697,French,Female,38,1,€122947.92,1,Yes,5,Yes,€49503.5,0
15757607,Matveyeva,623,France,Male,45,0,€182065.85,1,No,1,No,€196533.72,0
15793070,Fiorentino,494,Spain,Female,41,2,€0.0,1,No,0,No,€188426.13,1
15760456,Eberechukwu,731,France,Female,38,10,€69974.66,2,No,2,No,€171340.68,1
15665385,Gibney,657,FRA,Male,44,6,€123711.73,2,No,10,No,€79071.89,1
15612418,Virgo,744,France,Female,38,9,€76495.04,1,No,6,No,€20940.76,0
15727138,Kulikova,774,Spain,Male,46,9,€0.0,2,No,9,No,€34774.26,0
15732061,Liu,850,Germany,Female,45,1,€0.0,2,Yes,9,Yes,€6865.41,0
15776051,Kao,551,France,Female,45,6,€121874.89,1,No,1,No,€51143.43,1
15616530,Foran,638,France,Male,36,6,€0.0,2,Yes,6,Yes,€47031.4,0
15632344,Jones,792,FRA,Female,42,0,€188455.19,1,No,6,No,€47160.01,1
15744979,Fowler,666,FRA,Female,36,8,€99045.93,2,No,0,No,€158666.99,0
15745433,Conti,716,Germany,Female,30,2,€0.0,1,Yes,8,Yes,€65464.66,0
15683657,Stephenson,594,FRA,Female,31,0,€205770.78,2,No,2,No,€78255.86,0
15718572,Willis,600,Germany,Male,57,9,€79340.95,1,No,0,No,€103548.25,0
15665783,Ts'ui,565,FRA,Male,49,7,€138456.03,2,Yes,9,Yes,€89609.26,0
15652782,Chibuzo,678,Germany,Male,48,2,€0.0,2,Yes,7,Yes,€193476.04,0
15707025,Fang,648,Spain,Female,31,5,€101099.9,2,Yes,2,Yes,€5199.02,0
15647807,Wyckoff,642,French,Male,40,8,€0.0,2,Yes,5,Yes,€52827.51,0
15718281,Muir,706,Germany,Male,67,1,€109219.83,1,No,8,No,€86507.88,0
15660571,Halpern,668,Spain,Male,43,10,€123276.69,2,Yes,1,Yes,€100423.88,1
15727857,Flynn,635,Spain,Male,41,1,€113034.31,1,Yes,10,Yes,€175611.5,0
15639252,Shao,603,Spain,Male,30,6,€0.0,2,No,1,No,€19282.85,0
15628144,Soares,635,FRA,Female,72,4,€129548.5,2,Yes,6,Yes,€27448.33,0
15683560,Gallo,642,FRA,Female,40,7,€74812.84,1,Yes,4,Yes,€183963.34,0
15653275,Lei,785,Spain,Female,54,1,€0.0,2,No,7,No,€45113.92,0
15622182,Daniels,628,Germany,Female,28,3,€0.0,2,No,1,No,€110776.01,1
15613962,Kenechi,499,FRA,Female,38,9,€153538.13,2,No,3,No,€183042.2,0
15618437,Singleton,567,Spain,Male,34,10,€0.0,2,Yes,9,Yes,€161571.79,0
15783338,Williams,449,Spain,Male,32,0,€0.0,2,Yes,10,Yes,€166692.03,0
15764491,Greece,701,Spain,Male,35,10,€155619.36,1,Yes,0,Yes,€71173.64,0
15712960,Olisanugo,613,Spain,Male,37,3,€159693.9,2,Yes,10,Yes,€5353.12,0
15688157,Padovano,683,Germany,Female,39,2,€171653.17,1,Yes,3,Yes,€86019.48,0
15579287,Rossi,581,France,Male,35,4,€47685.47,2,Yes,2,Yes,€86383.82,0
15570931,Grant,620,FRA,Male,61,5,€0.0,2,Yes,4,Yes,€31641.52,0
15615177,Ebelegbulam,561,Spain,Male,28,6,€0.0,1,No,5,No,€70548.96,1
15809906,Mitchell,558,Germany,Male,26,1,€123692.0,1,Yes,6,Yes,€24411.02,0
15652169,Buckley,642,France,Male,35,2,€148853.29,2,Yes,1,Yes,€122254.86,0
15649450,Repina,805,Germany,Male,24,6,€133161.95,1,Yes,2,Yes,€186035.72,0
15777179,Ellis,687,French,Male,35,9,€143221.35,2,No,6,No,€73133.82,0
15803538,Douglas,695,Spain,Male,56,1,€0.0,2,Yes,9,Yes,€187734.49,0
15610936,Becher,562,FRA,Male,33,6,€0.0,3,No,1,No,€111590.35,1
15590094,Nwachukwu,613,Germany,Male,38,9,€0.0,2,No,6,No,€15859.95,0
15572706,Smith,589,French,Male,37,5,€126265.88,2,No,9,No,€61324.87,0
15634564,Aksyonov,593,Spain,Male,31,8,€0.0,1,No,5,No,€176868.89,0
15684296,Artyomova,714,French,Male,34,5,€112713.34,1,Yes,8,Yes,€98896.06,0
15702293,Medvedeva,588,Spain,Female,35,7,€141173.03,1,Yes,5,Yes,€108739.15,0
15642099,Tsui,679,Spain,Male,39,6,€0.0,2,Yes,7,Yes,€12266.06,0
15773273,Runyon,730,Spain,Male,38,5,€0.0,2,No,6,No,€163317.5,0
15613337,Gallo,833,French,Male,47,2,€118866.36,1,Yes,5,Yes,€182247.77,0
15800482,Bradshaw,586,Spain,Female,33,7,€0.0,2,Yes,2,Yes,€168261.4,0
15732644,Evans,567,Spain,Female,54,5,€0.0,2,Yes,7,Yes,€158590.66,0
15713426,Hancock,637,Germany,Male,30,1,€92316.31,2,No,5,No,€102566.46,1
15640789,Butler,711,French,Male,38,4,€122185.53,1,No,1,No,€141827.83,1
15598892,Bradshaw,828,France,Male,30,4,€123345.85,1,No,4,No,€161671.15,0
15606436,Bergamaschi,500,Spain,Male,38,7,€73070.18,2,No,4,No,€192013.23,0
15751227,Ebelegbulam,807,French,Male,47,1,€0.0,2,No,7,No,€127875.1,0
15812365,Greco,850,French,Male,40,8,€95120.59,1,No,1,No,€60811.56,0
15616088,Lucas,782,France,Female,70,7,€102800.65,1,No,8,No,€131177.22,0
15803886,Barber,629,Spain,Male,31,6,€97072.42,1,Yes,7,Yes,€130862.11,0
15587311,Dobbs,582,Spain,Male,33,6,€132876.55,1,Yes,6,Yes,€72970.93,0
15617401,Thomson,468,FRA,Male,22,2,€0.0,2,Yes,6,Yes,€28123.99,0
15775886,Su,670,French,Male,36,3,€0.0,2,No,2,No,€140754.19,0
15807305,Watkins,805,France,Male,39,2,€0.0,1,No,3,No,€166650.32,1
15761717,Ch'ien,720,France,Male,26,10,€0.0,1,No,2,No,€45507.24,0
15628008,Monds,781,Spain,Female,29,6,€51962.91,2,No,10,No,€112202.64,0
15583755,McClemans,592,Germany,Male,33,2,€98759.89,1,No,6,No,€37140.2,0
15661409,Shen,542,FRA,Female,42,1,€156570.86,1,Yes,2,Yes,€178256.58,0
15774250,Gallo,532,FRA,Male,42,1,€0.0,1,Yes,1,Yes,€100982.93,1
15681476,Foveaux,520,French,Female,39,1,€159024.71,1,No,1,No,€109626.13,1
15654870,Longo,759,FRA,Female,45,8,€73493.17,1,Yes,1,Yes,€99251.24,1
15790448,Calabresi,473,French,Female,35,6,€0.0,2,Yes,8,Yes,€143345.69,0
15785326,Randall,639,Spain,Female,35,5,€69617.36,1,No,6,No,€59653.03,0
15592854,Garcia,705,FRA,Male,25,3,€136526.26,2,No,5,No,€196864.61,0
15617486,Sullivan,530,French,Male,52,1,€113736.27,1,Yes,3,Yes,€109960.4,0
15806796,Higgins,516,Germany,Female,33,10,€106723.28,1,No,1,No,€127256.7,1
15644699,Crawford,850,French,Female,40,0,€138847.9,1,Yes,10,Yes,€1099.95,0
15622305,Martin,746,Germany,Female,33,2,€0.0,2,No,0,No,€146192.4,0
15608209,Currey,622,Germany,Male,33,3,€107868.14,2,Yes,2,Yes,€48553.77,0
15626898,Teng,743,France,Male,30,7,€96926.12,2,No,3,No,€144407.1,0
15644297,Austin,732,Germany,Male,38,5,€77599.23,1,No,7,No,€195760.53,0
15731569,Hudson,850,FRA,Male,81,5,€178787.54,1,Yes,5,Yes,€44827.47,0
15582149,Ts'ui,850,Germany,Female,34,3,€0.0,2,Yes,5,Yes,€88743.99,0
15802483,Hancock,686,French,Male,34,6,€129668.43,2,Yes,3,Yes,€88837.11,0
15686999,Nicholas,556,French,Female,40,8,€146178.13,2,Yes,6,Yes,€62112.7,0
15772479,Napolitano,673,French,Male,37,4,€0.0,2,No,8,No,€163563.07,0
15778884,Jamieson,809,France,Female,38,2,€0.0,2,No,4,No,€174800.31,0
15623630,Foster,634,Germany,Female,56,3,€154763.21,2,Yes,2,Yes,€42429.88,0
15774316,Moretti,630,France,Male,37,6,€116251.24,1,Yes,3,Yes,€82647.65,1
15695097,Chiedozie,564,Germany,Female,30,0,€0.0,2,Yes,6,Yes,€134175.15,0
15645404,Okwukwe,625,French,Female,51,4,€100954.88,2,No,0,No,€92243.94,0
15750574,Lumholtz,677,Spain,Female,34,4,€124620.01,2,No,4,No,€6175.53,1
15636812,Rose,583,FRA,Male,40,9,€0.0,2,Yes,4,Yes,€29213.63,0
15712068,Wan,592,Spain,Male,45,8,€112701.04,1,No,9,No,€67214.02,0
15652030,De Bernales,637,Germany,Male,49,2,€84692.5,1,Yes,8,Yes,€169037.84,0
15577398,Ch'eng,850,France,Male,30,6,€108204.52,1,No,2,No,€188809.23,1
15756848,Edmondson,633,Spain,Male,42,10,€86449.39,1,Yes,6,Yes,€79408.17,0
15806929,Ch'ien,751,Germany,Male,36,5,€0.0,1,Yes,10,Yes,€89222.66,0
15656005,Millar,592,Germany,Male,31,7,€73194.99,1,Yes,5,Yes,€86079.67,0
15722632,Dickson,716,Germany,Male,50,2,€124593.23,1,No,7,No,€12944.17,0
15794356,Toscani,641,Germany,Male,42,3,€119655.77,1,Yes,2,Yes,€166516.84,1
15659656,Pan,849,FRA,Male,35,4,€121765.37,2,Yes,3,Yes,€126419.8,0
15588341,Chigozie,647,Spain,Male,47,10,€110837.73,1,No,4,No,€89103.05,0
15709142,Sagese,608,Germany,Female,30,2,€99835.17,1,Yes,10,Yes,€132973.17,0
15627042,Reilly,555,FRA,Female,26,7,€91057.37,2,No,2,No,€93122.41,0
15627517,Taylor,497,Spain,Male,27,7,€0.0,2,No,7,No,€167522.19,0
15803032,Yen,599,Germany,Male,38,9,€149400.27,1,No,7,No,€157239.6,0
15665129,Kapustin,545,Germany,Male,33,1,€89111.63,1,No,9,No,€107429.71,0
15628272,Singh,774,French,Female,36,9,€132527.9,2,Yes,1,Yes,€75304.09,0
15678206,Yeh,464,France,Male,46,6,€114997.42,1,No,9,No,€182944.47,0
15678427,Genovese,696,Germany,Female,27,2,€161798.53,1,No,6,No,€5983.7,0
15678067,Boyle,667,Spain,Male,45,3,€96129.32,2,Yes,2,Yes,€163655.01,0
15793331,Blair,812,France,Male,32,5,€0.0,2,No,3,No,€89385.92,0
15699532,Okagbue,516,French,Male,51,8,€133050.97,2,No,5,No,€168773.54,0
15605827,Khan,645,FRA,Male,39,8,€120124.35,2,Yes,8,Yes,€96864.36,0
15643635,Robertson,664,Spain,Male,32,5,€0.0,2,No,8,No,€134455.84,0
15787710,Tikhonov,427,Spain,Female,39,9,€133705.74,1,No,5,No,€28368.37,0
15614137,MacDonald,685,French,Female,40,7,€0.0,2,No,9,No,€103898.59,0
15754494,Ah Mouy,585,France,Female,33,4,€0.0,2,No,7,No,€63239.65,0
15713440,Barese,519,Germany,Female,21,1,€152805.05,1,No,4,No,€170138.68,0
15803479,Winter-Irving,708,France,Female,67,1,€151701.45,3,Yes,1,Yes,€3837.08,1
15709639,Wilson,717,FRA,Female,22,5,€0.0,2,Yes,1,Yes,€92977.75,0
15601719,Fiorentino,465,Germany,Male,24,6,€112465.06,1,Yes,5,Yes,€191368.37,0
15772482,Iloerika,829,Germany,Male,28,3,€156007.09,1,No,6,No,€104889.2,0
15591489,Davison,826,FRA,Male,26,5,€132405.52,3,No,3,No,€60285.3,1
15629002,Hamilton,747,Germany,Male,36,8,€142662.68,1,No,5,No,€180693.61,0
15798053,Nnachetam,707,Spain,Male,32,9,€102603.3,2,Yes,8,Yes,€126475.79,0
15753895,Blue,590,Spain,Male,37,1,€0.0,2,No,9,No,€133535.99,0
15595426,Madukwe,603,Spain,Male,57,6,€0.0,2,No,1,No,€87412.24,0
15645815,Mills,615,FRA,Male,45,5,€105000.85,2,Yes,6,Yes,€164886.64,1
15632848,Ferrari,634,France,Female,36,1,€0.0,2,Yes,5,Yes,€116238.39,0
15703068,Nixon,716,Germany,Male,41,8,€69518.95,1,No,1,No,€138051.19,0
15791513,Manfrin,647,FRA,Male,41,4,€126145.54,2,Yes,8,Yes,€101617.64,0
15587210,McCartney,591,Germany,Female,44,10,€138937.35,1,Yes,4,Yes,€1985.41,1
15793803,Robinson,574,French,Male,34,1,€113581.98,1,No,10,No,€165626.6,0
15787756,Nkemdirim,467,Germany,Male,51,10,€112572.39,1,No,1,No,€177784.68,0
15723437,Sal,701,FRA,Female,35,2,€114514.71,2,No,10,No,€65765.22,1
15702715,Kao,747,France,Female,34,10,€0.0,2,Yes,2,Yes,€50759.8,0
15809872,Ikechukwu,650,FRA,Male,32,2,€0.0,2,Yes,10,Yes,€163216.48,0
15644295,Hargreaves,731,Spain,Female,39,2,€84906.45,1,No,2,No,€74850.93,0
15778694,Sievier,638,Germany,Female,26,1,€126816.18,1,Yes,2,Yes,€23491.09,0
15759555,Murphy,569,Spain,Male,41,2,€105249.76,2,Yes,1,Yes,€134272.57,0
15631406,Munro,459,Germany,Male,50,5,€0.0,2,No,2,No,€155721.15,0
15616676,Donnelly,632,Germany,Male,23,3,€109387.9,1,No,5,No,€147230.77,0
15771154,North,683,France,Female,73,8,€122478.51,1,No,3,No,€133210.44,1
15669491,Cruz,850,French,Female,46,2,€137732.23,2,Yes,8,Yes,€18986.12,0
15697691,Sinclair,512,France,Female,41,6,€157866.77,1,Yes,2,Yes,€100507.81,0
15665180,Vasiliev,616,FRA,Female,31,3,€0.0,1,Yes,6,Yes,€59346.4,0
15752588,Vasilyeva,664,France,Male,36,1,€136789.14,1,No,3,No,€95372.64,1
15743051,Hamilton,694,French,Male,30,10,€0.0,2,Yes,1,Yes,€31805.49,0
15571873,Sung,655,France,Male,24,9,€144684.03,1,Yes,10,Yes,€51959.82,0
15679743,Genovesi,607,French,Female,33,8,€107065.31,1,Yes,9,Yes,€130824.57,0
15769412,Atkinson,684,Spain,Male,39,4,€91301.72,1,Yes,8,Yes,€157694.76,0
15775124,Watterston,763,Spain,Male,37,8,€207034.96,2,No,4,No,€933.38,1
15732113,Butters,671,Spain,Male,50,8,€0.0,2,Yes,8,Yes,€2560.11,0
15578141,Chien,592,Spain,Male,38,3,€0.0,1,Yes,8,Yes,€12905.89,0
15595874,Gorbunova,666,Spain,Female,36,6,€0.0,1,Yes,3,Yes,€176692.87,1
15755642,Bulgakov,667,FRA,Male,34,5,€0.0,2,No,6,No,€102908.63,0
15576526,Steele,850,Spain,Male,36,6,€0.0,2,Yes,5,Yes,€41291.05,0
15792489,Polyakova,622,Spain,Male,42,9,€0.0,2,Yes,6,Yes,€119127.06,0
15733705,Bull,577,FRA,Female,30,8,€0.0,2,No,9,No,€126434.61,0
15807221,Weaver,555,Spain,Male,21,1,€92472.1,2,Yes,8,Yes,€103901.35,0
15573045,Earl,547,France,Male,62,10,€0.0,2,No,1,No,€85153.0,0
15756824,Giordano,613,Germany,Female,50,5,€127738.75,2,Yes,10,Yes,€12493.61,0
15773520,Begg,672,French,Female,43,4,€101242.98,2,No,5,No,€167336.78,0
15627439,Pickering,624,Spain,Female,36,10,€92599.55,2,Yes,4,Yes,€186180.42,0
15701439,Fanucci,698,Spain,Female,50,1,€0.0,2,Yes,10,Yes,€88566.9,0
15785352,Chang,606,FRA,Male,37,6,€0.0,4,No,1,No,€172526.9,1
15616525,Sopuluchi,720,Spain,Male,31,4,€82373.94,1,No,6,No,€137985.69,1
15717489,Martin,835,France,Male,23,9,€141356.47,1,No,4,No,€19793.73,0
15795737,McNaughtan,771,Spain,Female,47,3,€0.0,1,No,9,No,€107874.39,1
15693877,Stewart,811,FRA,Female,47,3,€72664.0,2,Yes,3,Yes,€171995.34,0
15576111,Reagan,734,Germany,Male,33,5,€123365.34,2,No,3,No,€61829.89,0
15595713,Heller,548,Spain,Male,33,6,€121898.58,1,No,5,No,€31728.35,0
15808868,Nwokeocha,652,FRA,Female,31,3,€0.0,1,Yes,6,Yes,€155221.05,0
15708193,Liu,707,France,Male,33,2,€103696.97,3,No,3,No,€130866.95,1
15697801,Sokolova,605,Germany,Female,56,1,€0.0,2,No,2,No,€62199.78,0
15770121,Bancroft,623,France,Female,34,9,€74129.18,2,Yes,1,Yes,€24255.21,1
15800524,Nnanna,686,Germany,Male,29,3,€0.0,1,No,9,No,€64679.07,0
15686236,Trevisani,525,Germany,Female,47,1,€185379.02,1,No,3,No,€88120.78,0
15659807,Nwachinemelu,657,Spain,Male,41,8,€118087.68,1,No,1,No,€66463.62,1
15736078,Ting,730,Germany,Female,33,7,€109402.13,1,Yes,8,Yes,€15142.1,0
15620836,Lo Duca,816,Germany,Female,34,2,€130367.87,1,No,7,No,€102908.91,1
15698184,Marshall,484,FRA,Female,50,2,€108410.87,2,No,2,No,€48170.57,0
15717643,Band,728,France,Female,34,6,€90408.16,2,No,2,No,€11597.69,0
15776596,Ferri,730,Spain,Female,39,6,€90425.15,2,Yes,6,Yes,€172450.04,0
15814757,Carter,477,Spain,Male,31,9,€140094.59,1,No,6,No,€184061.17,1
15812607,Wilson,663,Germany,Female,46,6,€0.0,2,Yes,9,Yes,€21038.58,0
15663888,Connor,549,Germany,Male,34,6,€95439.4,1,Yes,6,Yes,€109538.35,1
15748882,Reid,714,Spain,Male,29,9,€204017.4,2,No,6,No,€129192.55,0
15690829,Sandefur,430,Germany,Male,49,3,€0.0,2,No,9,No,€146516.86,0
15695819,Bidwill,504,Germany,Male,43,5,€137115.16,1,No,3,No,€181430.91,1
15696834,Cone,530,French,Female,29,5,€134740.19,2,No,5,No,€121451.21,0
15797710,Saunders,619,Germany,Male,29,4,€0.0,2,No,5,No,€131712.51,0
15700654,Liardet,617,Germany,Male,44,9,€98955.87,1,Yes,4,Yes,€53294.17,0
15583764,Wilkes,791,Germany,Male,31,1,€49157.09,2,No,9,No,€96546.55,0
15688849,Martin,609,France,Male,48,1,€130240.33,1,No,1,No,€184524.65,0
15661473,Boni,780,Germany,Male,51,4,€108019.27,3,Yes,1,Yes,€195259.31,1
15601030,Patel,777,Germany,Female,34,5,€126725.25,1,No,4,No,€172618.52,1
15789557,Howell-Price,817,Germany,Female,27,7,€96693.66,1,Yes,5,Yes,€59259.44,0
15745250,Simpson,850,FRA,Male,58,8,€129810.6,1,Yes,7,Yes,€25899.21,0
15590349,Rowland,732,French,Female,36,9,€156652.13,1,No,8,No,€3749.0,1
15741693,Barnard,693,France,Male,40,4,€0.0,1,No,9,No,€101918.96,1
15618446,Nnonso,576,FRA,Female,50,8,€130661.96,1,Yes,4,Yes,€57802.62,0
15766552,Rossi,643,France,Male,37,6,€0.0,2,Yes,8,Yes,€142454.77,0
15668775,Pendred,757,French,Male,47,3,€0.0,2,No,6,No,€143829.54,0
15757895,Martin,569,Germany,Male,30,6,€130747.1,1,No,3,No,€44114.88,0
15774551,K?,772,Spain,Male,36,3,€106629.49,1,Yes,6,Yes,€186948.35,0
15684011,Miller,576,Germany,Male,29,7,€112029.83,1,Yes,3,Yes,€173629.78,0
15736146,Afamefula,608,Germany,Male,28,4,€130575.26,1,Yes,7,Yes,€49133.45,0
15656286,Sims,794,FRA,Male,33,0,€96679.71,1,Yes,4,Yes,€178122.71,0
15774847,Knight,593,French,Male,50,6,€0.0,2,No,0,No,€20893.61,0
15619340,Obijiaku,597,Spain,Male,38,1,€171740.69,1,No,6,No,€41303.29,0
15815656,Hopkins,541,Germany,Female,39,9,€0.0,2,No,1,No,€199808.1,0
15623357,Onio,692,Germany,Male,24,2,€100116.67,1,Yes,9,Yes,€180490.53,1
15601324,Black,697,France,Female,48,1,€120596.93,1,Yes,2,Yes,€87400.53,0
15715510,Eluemuno,768,FRA,Male,29,2,€0.0,2,Yes,1,Yes,€73686.75,0
15663770,Doyle,802,France,Male,38,1,€95984.69,2,Yes,2,Yes,€172497.73,0
15779267,Onyemere,584,French,Male,47,5,€142557.11,1,Yes,1,Yes,€89286.29,0
15597957,Rahman,614,Spain,Male,66,2,€0.0,2,No,5,No,€180082.7,0
15584620,Su,850,Germany,Female,36,6,€0.0,2,Yes,2,Yes,€22102.25,0
15750772,Walker,671,French,Female,38,6,€143644.16,1,No,6,No,€76068.95,1
15706557,Ferguson,626,France,Female,52,0,€132129.72,1,Yes,6,Yes,€32159.46,0
15594391,Samaniego,770,French,Female,68,2,€0.0,2,No,0,No,€159557.28,1
15661656,Onwumelu,633,French,Male,38,2,€183555.24,1,No,2,No,€107673.35,1
15631217,Young,663,French,Male,40,6,€91902.56,2,Yes,2,Yes,€33607.72,0
15588955,Mazzi,581,Germany,Female,43,5,€156218.19,1,Yes,6,Yes,€141035.65,0
